rmse,mae,r2,model_name
16.958625099234172,14.592346393853823,0.09400924307454983,random_forest
17.058461803912707,14.673513198593296,0.08331057175822443,lightgbm
17.10917701084074,14.645554542541504,0.07785183191299438,xgboost
17.166883383832875,14.77607934248271,0.07162079932837917,gradient_boosting
