accuracy,precision,recall,f1,roc_auc,model_name
0.8360655737704918,0.8473002407428636,0.8360655737704918,0.8330601092896175,0.8885281385281385,random_forest
0.8032786885245902,0.8221511395441824,0.8032786885245902,0.7975188303057155,0.8863636363636365,logistic_regression
0.819672131147541,0.8262370109164572,0.819672131147541,0.8171821025801224,0.880952380952381,lightgbm
0.819672131147541,0.8345628415300547,0.819672131147541,0.8154374258124539,0.8733766233766234,xgboost
0.819672131147541,0.847035621841489,0.819672131147541,0.8132263690268574,0.8701298701298701,gradient_boosting
