accuracy,precision,recall,f1,roc_auc,model_name
0.7988826815642458,0.7972808761796547,0.7988826815642458,0.7953986519310178,0.8606060606060606,logistic_regression
0.7988826815642458,0.8075795396014105,0.7988826815642458,0.7889529080051138,0.8405138339920949,gradient_boosting
0.7486033519553073,0.8084478598773702,0.7486033519553073,0.7122597580894905,0.8396574440052701,random_forest
0.7932960893854749,0.7997142735297881,0.7932960893854749,0.7837515104721112,0.8274044795783928,lightgbm
0.7877094972067039,0.7883118252044152,0.7877094972067039,0.780985096729228,0.8027009222661398,xgboost
