accuracy,precision,recall,f1,roc_auc,model_name
0.819672131147541,0.8345628415300547,0.819672131147541,0.8154374258124539,0.8928571428571429,random_forest
0.8360655737704918,0.8473002407428636,0.8360655737704918,0.8330601092896175,0.8820346320346321,lightgbm
0.8360655737704918,0.8473002407428636,0.8360655737704918,0.8330601092896175,0.8820346320346321,xgboost
0.7868852459016393,0.7920433657200735,0.7868852459016393,0.7839424848674174,0.867965367965368,logistic_regression
0.819672131147541,0.8647540983606558,0.819672131147541,0.810512620348686,0.8030303030303031,gradient_boosting
