accuracy,precision,recall,f1,roc_auc,model_name
0.8032786885245902,0.8221511395441824,0.8032786885245902,0.7975188303057155,0.9036796536796536,random_forest
0.8524590163934426,0.8699453551912568,0.8524590163934426,0.8489942574829168,0.8982683982683983,lightgbm
0.819672131147541,0.8213661202185794,0.819672131147541,0.8184886832797643,0.8971861471861472,gradient_boosting
0.8032786885245902,0.8221511395441824,0.8032786885245902,0.7975188303057155,0.8874458874458875,logistic_regression
0.8032786885245902,0.8125644846956324,0.8032786885245902,0.799672131147541,0.8744588744588746,xgboost
