accuracy,precision,recall,f1,roc_auc,model_name
0.7988826815642458,0.7972808761796547,0.7988826815642458,0.7953986519310178,0.8617918313570487,logistic_regression
0.7877094972067039,0.7921121177306333,0.7877094972067039,0.7785642142473881,0.8407773386034255,gradient_boosting
0.6759776536312849,0.7593364433237892,0.6759776536312849,0.5982077090627598,0.8333992094861661,random_forest
0.776536312849162,0.7818653670906137,0.776536312849162,0.765503231116793,0.814361001317523,lightgbm
0.7821229050279329,0.7796934416224591,0.7821229050279329,0.778803968880293,0.7984189723320158,xgboost
