accuracy,precision,recall,f1,roc_auc,model_name
0.7704918032786885,0.7860055977608956,0.7704918032786885,0.7637719686900015,0.8971861471861472,random_forest
0.819672131147541,0.8262370109164572,0.819672131147541,0.8171821025801224,0.8755411255411255,xgboost
0.7704918032786885,0.7778287286484009,0.7704918032786885,0.7662841530054646,0.8744588744588745,logistic_regression
0.7868852459016393,0.7879781420765027,0.7868852459016393,0.785486625694267,0.8733766233766234,lightgbm
0.7213114754098361,0.7236560753273061,0.7213114754098361,0.7174632494420072,0.8409090909090909,gradient_boosting
